"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"City","West Hanover Township","West Hanover Township","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",5339,0.0702662721893491,50,,,185400,-0.376141859215476,2.03632361034673,0.0216289104638618,,,,82
"City","Cedar Springs","Cedar Springs","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",5340,9.30658284023669,91.67,,,165000,0.303951367781155,5.22959183673469,0.0381939393939394,,0.043230944254835,0,90
"City","Hueytown","Hueytown","AL","Birmingham, AL","""Birmingham-Hoover, AL""",5341,0.848742603550296,80,16.3928,8.4338,92700,0.216216216216216,5.70125427594071,0.0289644012944983,,0.188031591737546,0.0597738287560582,89.5
"City","Monroe","Monroe","GA","Atlanta, GA","""Atlanta-Sandy Springs-Roswell, GA""",5342,9.85669378698225,,,,112500,0.716204118173679,11.8290258449304,0.0521777777777779,,0.0778300579611936,0.0286068995350354,104
"City","Clairton","Clairton","PA","Pittsburgh, PA","""Pittsburgh, PA""",5343,1.72244822485207,0,,,43500,0.230414746543779,2.35294117647059,0.0277011494252875,,0.0726351351351351,0.0406976744186047,80
"City","Fair Plain","Fair Plain","MI","Niles, MI","""Niles-Benton Harbor, MI""",5344,3.58542899408284,62.5,,,108600,-0.731261425959781,13.9559286463799,0.0370902394106813,,,,80
"City","Chesapeake Beach","Chesapeake Beach","MD","Washington, VA","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",5345,1.71320266272189,69.23,5.7457,1.869,297100,0.439486139283299,3.088133240805,0.0165668125210368,,0.149239981575311,0.0308641975308642,97.5
"City","Kingsley","Kingsley","MI","Traverse City, MI","""Traverse City, MI""",5346,9.46930473372781,,,,165100,0.364741641337386,11.2533692722372,,,0.06524064171123,0.0163934426229508,85
"City","Vinton","Vinton","LA","Lake Charles, LA","""Lake Charles, LA""",5347,9.17899408284024,100,,,132700,1.99846272098386,20.9662716499544,0.0255388093443858,,0.0864197530864197,0.0714285714285714,98
"City","Broadview","Broadview","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5348,5.26164940828402,100,,,159300,0.695322376738306,6.34178905206943,0.0214877589453861,,0.17429406037001,0.0502793296089385,93
"City","Hazel Dell South","Hazel Dell South","WA","Portland, OR","""Portland-Vancouver-Hillsboro, OR-WA""",5349,6.90458579881657,90.91,6.9293,,287700,0.841219768664564,8.4841628959276,0.0333680917622523,,,,60
"City","Heber","Heber","CA","El Centro, CA","""El Centro, CA""",5350,8.74815088757397,100,,,193600,1.57397691500525,1.84113624408206,0.0855888429752065,,0.103988603988604,0.0410958904109589,76
"City","Kershaw","Kershaw","SC","Charlotte, NC","""Charlotte-Concord-Gastonia, NC-SC""",5351,1.28698224852071,100,,,85800,0,2.87769784172662,0.0192890442890443,,0.115805946791862,0.0540540540540541,76
"City","Groveland","Groveland","MA","Boston, MA","""Boston-Cambridge-Newton, MA-NH""",5352,9.75221893491124,100,,,430600,1.67650531286895,12.6635269492412,0.0382535996284254,,0.0387149917627677,0,70
"City","Essex","Essex","CT","Hartford, CT","""Hartford-West Hartford-East Hartford, CT""",5353,3.36353550295858,100,,,352700,0.284333238555587,1.58410138248848,0.0121576410547208,,0.0693742747129087,0.0652308316721016,102
"City","Pana","Pana","IL","Taylorville, IL","""Taylorville, IL""",5354,5.85706360946746,,,,69200,0.289855072463768,14.1914191419142,,,0.113157894736842,0.0465116279069767,80
"City","West View","West View","PA","Pittsburgh, PA","""Pittsburgh, PA""",5355,2.64792899408284,50,,,134100,0.600150037509377,2.99539170506912,0.0323117076808352,,,,80
"City","Gresham Park","Gresham Park","GA","Atlanta, GA","""Atlanta-Sandy Springs-Roswell, GA""",5356,9.96579142011834,100,,,143800,2.49465431218817,17.6759410801964,0.0484909596662031,,,,66
"City","Town of Cairo","Town of Cairo","NY",,,5358,1.81490384615385,,,,138000,0.803506208911614,-4.49826989619377,,,0.155800943829855,0.0912030666653342,175
"City","Pemberton Township","Pemberton Township","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5359,0.281989644970414,75,,5.4466,162600,0.37037037037037,-1.63339382940109,0.0126076260762609,,0.241579558652729,0.100961538461538,117
"City","Ward","Ward","AR","Little Rock, AR","""Little Rock-North Little Rock-Conway, AR""",5360,4.69674556213018,,,,113400,0.26525198938992,2.53164556962025,0.0324691358024691,,0.134105960264901,0.037037037037037,106.5
"City","Blakely","Blakely","PA","Scranton, PA","""Scranton--Wilkes-Barre--Hazleton, PA""",5362,3.1508875739645,100,,,124000,0.404858299595142,0.161550888529887,0.0356290322580646,,0.167655786350148,0.0353982300884956,107
"City","Malverne","Malverne","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",5363,3.92659023668639,100,,,481600,0.333333333333333,4.12972972972973,0.0146220930232559,,0.0304837640821736,0.130434782608696,131
"City","Salem Township","Salem Township","PA","Pittsburgh, PA","""Pittsburgh, PA""",5364,9.27052514792899,100,,,134800,0.447093889716841,2.43161094224924,0.0333531157270031,,0.0771604938271605,0,102.5
"City","Oak Grove","Oak Grove","KY","Clarksville, TN","""Clarksville, TN-KY""",5365,6.72337278106509,85.71,,,96000,2.89389067524116,9.58904109589041,0.0406979166666666,,0.32129963898917,0.108614232209738,105
"City","Kasson","Kasson","MN","Rochester, MN","""Rochester, MN""",5366,9.70229289940828,100,3.096,,188300,0.053134962805526,11.4860864416815,0.0455284121083377,,0.0462724935732648,0,74
"City","Town of Granville","Town of Granville","NY","Glens Falls, NY","""Glens Falls, NY""",5367,0.187684911242604,,,,101000,1.60965794768612,-5.07518796992481,0.0167227722772276,,0.146611341632089,0.132075471698113,103.5
"City","Pembroke Park","Pembroke Park","FL","Miami-Fort Lauderdale, FL","""Miami-Fort Lauderdale-West Palm Beach, FL""",5370,9.28994082840237,100,,,150500,1.82679296346414,15.8583525789069,0.00836544850498333,,,,105
"City","Edinburgh","Edinburgh","IN","Indianapolis, IN","""Indianapolis-Carmel-Anderson, IN""",5371,0.909763313609467,,,,103100,0.194363459669582,1.2770137524558,0.0267313288069835,,0.101431980906921,0.0352941176470588,58
"City","Salisbury Township","Salisbury Township","PA","Allentown, PA","""Allentown-Bethlehem-Easton, PA-NJ""",5372,3.02422337278107,88.89,,2.9958,179000,0.280112044817927,5.04694835680751,0.0257430167597765,,,,80
"City","Fenton","Fenton","NY","Binghamton, NY","""Binghamton, NY""",5373,7.50462278106509,100,,,108700,1.21042830540037,7.30503455083909,0.0340110395584177,,0.130331753554502,0.0727272727272727,119
"City","Princeton","Princeton","NC","Raleigh, NC","""Raleigh, NC""",5374,5.78957100591716,,,,147100,-0.540906017579446,7.05967976710335,0.0389191026512576,,0.06265664160401,0,66
"City","Broadview Park","Broadview Park","FL","Miami-Fort Lauderdale, FL","""Miami-Fort Lauderdale-West Palm Beach, FL""",5375,9.99907544378698,100,,,224900,2.69406392694064,19.7550585729499,0.0557670075589152,,,,105
"City","Alcoa","Alcoa","TN","Knoxville, TN","""Knoxville, TN""",5377,7.53975591715976,100,,,120100,0.502092050209205,7.42397137745975,0.0387260616153207,,0.0996055226824458,0.0099009900990099,82
"City","Stoneville","Stoneville","NC",,,5378,4.34448964497041,,,,104300,0.192122958693564,3.47222222222222,,,0.100299401197605,0.0149253731343284,106
"City","Wilton","Wilton","NY","Albany, NY","""Albany-Schenectady-Troy, NY""",5379,2.35669378698225,,,,297800,0.438448566610455,3.54659248956885,0.0208361316319678,,0.0479476934253542,0.0606060606060606,88
"City","Springfield Township","Springfield Township","PA","York, PA","""York-Hanover, PA""",5380,0.760909763313609,75,,5.8152,227100,0.0440528634361234,2.6208766380479,0.0237912813738441,,0.107344632768362,0.043859649122807,81
"City","Sheridan","Sheridan","OR","Portland, OR","""Portland-Vancouver-Hillsboro, OR-WA""",5381,6.92400147928994,100,,19.3949,185500,0.924918389553863,8.22637106184364,0.0429541778975742,,0.0893970893970894,0.0465116279069767,70
"City","Williamsburg","Williamsburg","MI","Traverse City, MI","""Traverse City, MI""",5382,8.36723372781065,,,,244100,-0.812677773262901,6.73371228683865,,,0.038527397260274,0,85
"City","Cold Springs","Cold Springs","NV","Reno, NV","""Reno, NV""",5383,6.21024408284024,100,4.694,,266200,0.528700906344411,8.9643880474826,0.020052592036063,,0.0701160541586073,0.0275862068965517,53
"City","Cedarhurst","Cedarhurst","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",5385,7.54992603550296,,,,685600,0.233918128654971,1.69089291011569,0.0301691948658109,,0.0314207650273224,0,131
"City","New Market","New Market","TN","Morristown, TN","""Morristown, TN""",5386,5.28198964497041,,,,122500,0.327600327600328,2.08333333333333,0.0345224489795919,,0.0739795918367347,0.0172413793103448,94.5
"City","Gate City","Gate City","VA","Kingsport, TN","""Kingsport-Bristol-Bristol, TN-VA""",5387,2.75055473372781,80,,,80100,0.125,2.03821656050955,0.0339950062421972,,0.145432366494985,0.00781710633927383,95
"City","Apple Creek","Apple Creek","OH","Wooster, OH","""Wooster, OH""",5388,7.09689349112426,,,,162700,0.494132180358246,2.64984227129338,,,0.0421100938748954,0,68
"City","Tolleson","Tolleson","AZ","Phoenix, AZ","""Phoenix-Mesa-Scottsdale, AZ""",5389,9.54511834319527,100,,,151300,1.00133511348465,7.994289793005,0.0353337739590218,,,,62
"City","Olivette","Olivette","MO","St. Louis, MO","""St. Louis, MO-IL""",5390,3.74167899408284,77.78,,,339500,1.01160368937816,2.56797583081571,0.0177673048600884,,0.110770801429301,0.0230414746543779,70
"City","Polk City","Polk City","IA","Des Moines, IA","""Des Moines-West Des Moines, IA""",5391,8.96172337278107,100,,,264000,1.42143680368805,5.09554140127389,0.0354090909090909,,0.0504959422903517,0.0178571428571429,65
"City","Roxborough Park","Roxborough Park","CO","Denver, CO","""Denver-Aurora-Lakewood, CO""",5392,8.54844674556213,95,2.1739,,432900,0.440835266821346,6.86250308565786,0.028091938091938,,0.0348787749893662,0.0121951219512195,54.5
"City","Williams","Williams","AZ","Flagstaff, AZ","""Flagstaff, AZ""",5393,4.68287721893491,,,,220800,0.960219478737997,5.34351145038168,0.0150634057971015,,0.085,0.0588235294117647,76
"City","Kenilworth","Kenilworth","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",5394,5.88295118343195,71.43,,2.7088,356500,1.02011901388495,8.12860175917501,0.0221851332398317,,0.0761506276150628,0.120879120879121,116
"City","Cobleskill","Cobleskill","NY","Albany, NY","""Albany-Schenectady-Troy, NY""",5395,0.51405325443787,,,,121400,0.579950289975145,3.58361774744027,0.0208566721581549,,0.148086522462562,0.101123595505618,92
"City","Minerva","Minerva","OH","Canton, OH","""Canton-Massillon, OH""",5396,5.86261094674556,100,,,102100,-0.195503421309873,8.73269435569755,0.0335063663075417,,0.126829268292683,0.0192307692307692,70
"City","Saint John","Saint John","MO","St. Louis, MO","""St. Louis, MO-IL""",5397,5.41512573964497,75,,3.1222,72500,0.694444444444444,1.3986013986014,0.0377379310344828,,,,70
"City","York","York","ME","Portland, ME","""Portland-South Portland, ME""",5398,7.85040680473373,,,,399800,1.73027989821883,5.09989484752892,0.0316533266633316,,0.0689655172413793,0.0833333333333333,112
"City","Plano","Plano","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5399,0.951368343195266,70,,,154700,0.519818063677713,8.56140350877193,0.0292243051066581,,0.199816260909508,0.0827586206896552,69
"City","Waterville","Waterville","OH","Toledo, OH","""Toledo, OH""",5401,5.15347633136095,,,,192900,0,6.10561056105611,0.024064282011405,,0.0525672371638142,0.0232558139534884,73
"City","West Jefferson","West Jefferson","NC",,,5402,7.31971153846154,100,,,166900,0.845921450151057,1.89255189255189,,,0.0810664817330918,0.0426281025402275,
"City","Corry","Corry","PA","Erie, PA","""Erie, PA""",5403,6.27403846153846,,,,80600,1.12923462986198,4.94791666666667,0.0209305210918114,,0.0658135283363803,0.0555555555555556,92.5
"City","Beaver","Beaver","WV","Beckley, WV","""Beckley, WV""",5404,1.6198224852071,,,,123000,0.244498777506112,2.0746887966805,,,0.125799573560768,0.0338983050847458,91
"City","Cheat Lake","Cheat Lake","WV","Morgantown, WV","""Morgantown, WV""",5405,2.75702662721893,,,,248600,-0.360721442885772,-9.76406533575318,0.0187168141592919,,0.0829268292682927,0,98
"City","Folcroft","Folcroft","PA","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5406,5.05269970414201,,,,104500,0.966183574879227,13.5869565217391,0.0465837320574163,,0.342701722574796,0.0952380952380952,86
"City","Berkley","Berkley","MA","Providence, RI","""Providence-Warwick, RI-MA""",5407,4.11057692307692,100,,,351200,0.085494442861214,4.0901007705987,0.0245700455580866,,0.0447882736156352,0.181818181818182,80
"City","Leadville","Leadville","CO",,,5409,7.4112426035503,100,,,223600,0.811541929666366,17.6223040504997,,,0.102643856920684,0.0151515151515152,76
"City","Southampton","Southampton","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5411,0.352255917159763,62.5,6.2121,7.4886,235300,-0.254345061466723,-0.0424808836023789,0.0158733531661708,,0.0907804763027588,0.103896103896104,117
"City","Oceano","Oceano","CA","San Luis Obispo, CA","""San Luis Obispo-Paso Robles-Arroyo Grande, CA""",5412,9.66253698224852,100,,,438900,0.642054574638844,7.20566682950659,0.0358828890407838,,0.062962962962963,0,78
"City","Saltville","Saltville","VA",,,5413,2.52126479289941,50,,3.1847,75500,0,10.0583090379009,,,0.129979035639413,0.032258064516129,
"City","Mammoth Lakes","Mammoth Lakes","CA",,,5414,8.78328402366864,72.73,4.6952,0.7882,451800,1.84851217312894,13.9470365699874,,,,,84
"City","Silvis","Silvis","IL","Davenport, IL","""Davenport-Moline-Rock Island, IA-IL""",5415,1.83247041420118,,,,87600,0.458715596330275,-3.84193194291987,0.0341095890410958,,0.121679520137104,0.0492957746478873,78
"City","Prospect Park","Prospect Park","PA","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5416,0.029585798816568,,,,155700,-1.20558375634518,2.70448548812665,0.0221515735388569,,0.178607467204844,0.096045197740113,86
"City","Wharton","Wharton","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",5417,0.796042899408284,66.67,,5.8362,285200,0,5.74712643678161,0.0217706872370267,,0.133250311332503,0.11214953271028,111
"City","Solvay","Solvay","NY","Syracuse, NY","""Syracuse, NY""",5418,2.43158284023669,,,,98900,2.38095238095238,-0.30241935483871,0.0246107178968655,,0.10065756196257,0.085427135678392,90.5
"City","Springfield Township","Springfield Township","PA","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5419,2.30399408284024,100,,,330300,0.151607034566404,1.04007341694708,0.0203330305782621,,,,82
"City","Crestline","Crestline","CA","Riverside, CA","""Riverside-San Bernardino-Ontario, CA""",5422,6.12888313609467,87.5,4.95,2.5826,219900,0.594693504117109,7.00729927007299,0.0496725784447476,,0.157349896480331,0.0263157894736842,77
"City","East Rochester","East Rochester","NY","Rochester, NY","""Rochester, NY""",5423,1.53753698224852,,,,112500,0.178094390026714,-3.51629502572899,0.0264977777777777,,0.0625535561268209,0.0410958904109589,77
"City","Town of Corinth","Town of Corinth","NY","Albany, NY","""Albany-Schenectady-Troy, NY""",5426,0.55935650887574,,,,161600,0.18598884066956,1.3166144200627,0.0225866336633664,,0.0698689956331878,0.125,88
"City","Hollywood","Hollywood","MD","California-Lexington Park, MD","""California-Lexington Park, MD""",5427,5.13775887573965,,,,301400,0.567233900567234,5.34778049632996,,,0.132757690232056,0.040650406504065,111
"City","Town of Fort Edward","Town of Fort Edward","NY","Glens Falls, NY","""Glens Falls, NY""",5428,0.0545488165680473,,,,101800,0.493583415597236,-7.62250453720508,0.00115913555992142,,0.119718309859155,0.0955882352941177,103.5
"City","Johnsonville","Johnsonville","SC","Florence, SC","""Florence, SC""",5429,4.97873520710059,100,,,90000,2.27272727272727,-7.69230769230769,0.0340555555555555,,0.149321266968326,0.0606060606060606,102
"City","Port Saint Joe","Port Saint Joe","FL","Panama City, FL","""Panama City, FL""",5430,2.41771449704142,,,,235400,-0.0848896434634974,2.70506108202443,0.0244774851316907,,0.0923450789793439,0.0263157894736842,103
"City","Independence","Independence","LA","Hammond, LA","""Hammond, LA""",5431,7.8439349112426,,,,149500,0.133958472873409,12.8301886792453,,,0.118834080717489,0,90
"City","Ferris","Ferris","TX","Dallas-Fort Worth, TX","""Dallas-Fort Worth-Arlington, TX""",5432,8.99963017751479,100,,,142900,-0.139762403913347,11.033411033411,0.0458222533240027,,,,64
"City","Byron","Byron","MN","Rochester, MN","""Rochester, MN""",5433,9.52940088757397,,,,241800,0.708038317367763,12.9378794955628,0.0401116625310174,,0.0504587155963303,0.012987012987013,63
"City","Ledyard","Ledyard","CT","New London, CT","""Norwich-New London, CT""",5434,2.41401627218935,71.43,,,216200,0.231803430690774,7.29528535980149,0.032890841813136,,0.157486495634411,0.0526197563046213,101.5
"City","Scriba","Scriba","NY","Syracuse, NY","""Syracuse, NY""",5435,1.51904585798817,100,,,117100,0.515021459227468,-3.30305532617671,0.0105892399658412,,,,111.5
"City","Springfield Township","Springfield Township","MI","Detroit, MI","""Detroit-Warren-Dearborn, MI""",5436,6.43306213017751,,,,257100,0.744514106583072,4.55469703131354,0.0269389342668223,,0.0516545601291364,0.03125,69
"City","Forest Hills","Forest Hills","PA","Pittsburgh, PA","""Pittsburgh, PA""",5437,5.79234467455621,100,,,130300,0.46260601387818,4.57463884430177,0.030353031465848,,,,80
"City","Lindenhurst","Lindenhurst","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5438,1.82969674556213,43.48,,,198300,0.506842372022301,5.31067445565587,0.0223550176500251,,0.146610928635414,0.065173116089613,97
"City","Lower Salford Township","Lower Salford Township","PA","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5439,0.952292899408284,100,,,437300,-0.182606710796622,-0.0228623685413809,0.0148890921564144,,,,82
"City","Greenwood","Greenwood","MO","Kansas City, MO","""Kansas City, MO-KS""",5440,6.25,,,,172200,0.642898889538282,6.36195182211241,0.033850174216028,,0.100502512562814,0.0125,60
"City","Irvington","Irvington","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",5442,2.91512573964497,100,,,795500,-1.94749168001972,1.75236633410079,0.0339145191703332,,0.0835189309576837,0.04,127
"City","Uwchlan Township","Uwchlan Township","PA","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5443,4.21967455621302,100,,2.0886,439400,0.205245153933865,3.33960489181562,0.0241420118343196,,,,77
"City","Shamong","Shamong","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5444,3.42085798816568,100,,6.3932,318200,0,2.57898130238556,0.020813953488372,,,,117
"City","Frankfort Square","Frankfort Square","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5445,0.518676035502959,69.23,,,211700,0.0472589792060491,3.31869204489995,0.0179310344827586,,,,87.5
"City","Lee","Lee","NY","Utica, NY","""Utica-Rome, NY""",5446,0.539016272189349,,,,127200,-0.934579439252336,0.0786782061369001,0.0164701257861635,,0.155,0.032258064516129,115
"City","Genesee","Genesee","WI","Milwaukee, WI","""Milwaukee-Waukesha-West Allis, WI""",5448,1.3230399408284,66.67,,,325800,0.493522516964837,4.89375402446877,0.0258072437077963,,,,71
"City","Emmitsburg","Emmitsburg","MD","Washington, VA","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",5449,1.49408284023669,60,,3.6167,183400,1.15830115830116,-0.326086956521739,0.00860959651035986,,0.142625607779579,0.0340909090909091,83
"City","Town of Homer","Town of Homer","NY","Cortland, NY","""Cortland, NY""",5450,3.69452662721893,83.33,,,120500,0.921273031825796,2.72804774083546,,,0.0751463721264368,0.0447761194029851,105
"City","Mendota","Mendota","CA","Fresno, CA","""Fresno, CA""",5451,3.51516272189349,100,,,145400,0,5.43872371283539,0.0329298486932599,,0.183791606367583,0.015748031496063,61
"City","Canton","Canton","CT","Hartford, CT","""Hartford-West Hartford-East Hartford, CT""",5453,1.13165680473373,100,,,280000,-0.249376558603491,2.75229357798165,0.0136321428571429,,0.100678733031674,0.0674157303370786,88.5
"City","Fanwood","Fanwood","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",5454,6.03550295857988,90,,,452800,0.488237905015535,0.711743772241993,0.0116828621908127,,0.0434782608695652,0.0153846153846154,116
"City","Damascus","Damascus","OR","Portland, OR","""Portland-Vancouver-Hillsboro, OR-WA""",5455,7.16715976331361,100,5.8333,3.662,438100,0.137142857142857,3.49633829435389,0.0319812828121433,,0.0353942652329749,0.0126582278481013,68
"City","Becker","Becker","MN","Minneapolis-St Paul, MN","""Minneapolis-St. Paul-Bloomington, MN-WI""",5456,8.00480769230769,,,,237100,0.593975392448027,5.65953654188948,0.020784479122733,,0.0524433849821216,0,72.5
"City","Town of Newport","Town of Newport","NH","Claremont, NH","""Claremont-Lebanon, NH-VT""",5457,1.68454142011834,100,,,124700,0,-5.60181680545042,,,0.155818540433925,0.0759493670886076,125.5
"City","Wilson","Wilson","PA","Allentown, PA","""Allentown-Bethlehem-Easton, PA-NJ""",5458,8.79252958579882,100,,2.7071,123700,1.64338537387017,5.90753424657534,0.0292239288601455,,,,87
"City","Umatilla","Umatilla","FL","Orlando, FL","""Orlando-Kissimmee-Sanford, FL""",5459,7.58505917159763,80,,,147200,0.821917808219178,13.2307692307692,0.0494565217391305,,0.0885780885780886,0.131578947368421,91
"City","Clayton","Clayton","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5461,0.806213017751479,80,,21.9773,160300,0.817610062893082,3.2860824742268,0.0197816593886462,,0.174563591022444,0.257142857142857,113
"City","Town of Mayfield","Town of Mayfield","NY","Gloversville, NY","""Gloversville, NY""",5462,5.64811390532544,,,,149400,0.47074646940148,8.10419681620839,,,0.0560747663551402,0.222222222222222,117
"City","Northridge","Northridge","OH","Dayton, OH","""Dayton, OH""",5463,3.57156065088757,50,,4.2363,48700,1.67014613778706,9.93227990970655,0.0336755646817248,,0.192491467576792,0.0531914893617021,75
"City","Robinwood","Robinwood","MD","Hagerstown, MD","""Hagerstown-Martinsburg, MD-WV""",5464,0.457655325443787,57.14,,4.5474,218000,-0.137425561154375,2.44360902255639,0.014288990825688,,,,100
"City","Naranja","Naranja","FL","Miami-Fort Lauderdale, FL","""Miami-Fort Lauderdale-West Palm Beach, FL""",5465,9.78550295857988,100,,,195300,1.29668049792531,9.96621621621622,0.0232462877624169,,,,126
"City","Fergus Falls","Fergus Falls","MN","Fergus Falls, MN","""Fergus Falls, MN""",5466,7.45007396449704,,,,123900,0.161681487469685,7.55208333333333,,,0.116753150481838,0.00952380952380952,70
"City","Coweta","Coweta","OK","Tulsa, OK","""Tulsa, OK""",5467,1.17603550295858,,,,137500,0,-0.936599423631124,0.0324581818181817,,0.0920951650038373,0.0583333333333333,76
"City","Woods Cross","Woods Cross","UT","Ogden, UT","""Ogden-Clearfield, UT""",5468,3.5678624260355,80,,,251300,0.4396482813749,5.23450586264657,0.0277556705133306,,0.0868055555555556,0.012,52
"City","Salem","Salem","AL","Auburn, AL","""Auburn-Opelika, AL""",5469,0.594489644970414,,,,164300,0.305250305250305,-0.121580547112462,0.0304869141813755,,0.125304136253041,0.0776699029126214,79
"City","Johnsburg","Johnsburg","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5470,4.6560650887574,100,,,230700,0.566695727986051,2.89919714540589,0.0208625921109666,,,,88
"City","Kentfield","Kentfield","CA","San Francisco, CA","""San Francisco-Oakland-Hayward, CA""",5472,8.93676035502959,100,,,2095100,0.68723567858516,-1.17452830188679,0.0270459643931078,,0.0181028240405503,0,45
"City","Bridgewater","Bridgewater","VA","Harrisonburg, VA","""Harrisonburg, VA""",5473,8.12037721893491,100,,,225700,-0.176912870411322,5.71428571428571,0.0103012848914488,,0.0447761194029851,0,111
"City","Parkville","Parkville","PA","York, PA","""York-Hanover, PA""",5474,1.40809911242604,50,,4.8311,133900,0.601051840721262,3.3179012345679,0.0250634802091112,,,,81
"City","Collinsville","Collinsville","VA","Martinsville, VA","""Martinsville, VA""",5475,2.11908284023669,,,,77500,0.518806744487678,1.17493472584856,,,0.151432469304229,0.045045045045045,120.5
"City","Sedro-Woolley","Sedro-Woolley","WA","Mount Vernon, WA","""Mount Vernon-Anacortes, WA""",5476,5.95044378698225,100,9.3336,9.7213,239300,0.630782169890664,10.1242521859181,0.0530129544504805,,0.0466926070038911,0.0833333333333333,52
"City","Cheltenham","Cheltenham","PA","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5478,2.80602810650888,50,,1.4555,263800,0.0758725341426404,7.45417515274949,0.0382145564821834,,0.117509369318361,0.0836309981477648,82
"City","Buxton","Buxton","ME","Portland, ME","""Portland-South Portland, ME""",5479,4.71616124260355,,,,217200,0.416088765603329,3.87374461979914,0.0374401473296502,,0.107569721115538,0.037037037037037,87
"City","Souderton","Souderton","PA","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5480,0.157174556213018,,,7.1759,219100,0.274599542334096,-1.79291797400269,0.0150022820629849,,,,82
"City","Saint John","Saint John","IN","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5481,1.0678624260355,,,,255400,-0.195388823759281,1.10847189231987,0.0107008613938919,,0.0683890577507599,0.0611111111111111,95
"City","Garden Home-Whitford","Garden Home-Whitford","OR","Portland, OR","""Portland-Vancouver-Hillsboro, OR-WA""",5482,7.26146449704142,100,,,423100,0.308202939781887,2.91899781075164,0.0242850389978728,,,,57
"City","Hiawassee","Hiawassee","GA",,,5483,1.56065088757396,75,,,180600,-1.14942528735632,2.26500566251416,,,0.0875796178343949,0.0363636363636364,131
"City","Micco","Micco","FL","Melbourne, FL","""Palm Bay-Melbourne-Titusville, FL""",5484,9.77440828402367,100,,,198500,1.1207335710647,9.24600990643919,0.0397531486146097,,,,120
"City","Mary Esther","Mary Esther","FL","Crestview-Fort Walton Beach-Destin, FL","""Crestview-Fort Walton Beach-Destin, FL""",5485,3.53827662721893,90,,,177800,0.395256916996047,4.83490566037736,0.0286501687289089,,0.11454753722795,0.05,89
"City","Pendleton","Pendleton","SC","Greenville, SC","""Greenville-Anderson-Mauldin, SC""",5486,1.98132396449704,100,,,133600,0.375657400450789,3.56589147286822,0.0245209580838324,,0.0846877673224978,0.0808080808080808,77
"City","Excelsior Springs","Excelsior Springs","MO","Kansas City, MO","""Kansas City, MO-KS""",5487,3.00110946745562,,,,111100,0.816696914700544,4.61393596986817,0.028001800180018,,0.111316113161132,0.0386740331491713,58
"City","Clay Township","Clay Township","PA","Lancaster, PA","""Lancaster, PA""",5488,8.31453402366864,100,,,220500,0.961538461538462,5.85693710993759,0.0323764172335601,,,,73.5
"City","Country Club","Country Club","CA","Stockton, CA","""Stockton-Lodi, CA""",5489,5.09522928994083,77.78,6.9872,3.1545,231900,0.172786177105832,10.9569377990431,0.0458344113842173,,,,57
"City","Bloomer","Bloomer","WI","Eau Claire, WI","""Eau Claire, WI""",5490,6.82230029585799,100,,,155500,-0.638977635782748,8.96986685353889,0.0331575562700965,,0.0782918149466192,0,73
"City","Soquel","Soquel","CA","Santa Cruz, CA","""Santa Cruz-Watsonville, CA""",5492,8.96079881656805,100,,,824400,0.340798442064265,7.23204994797086,0.036857108199903,,0.0327272727272727,0.037037037037037,57.5
